x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.46834370493888855,0.8605120182037354,-1.7471190005835524e-07,0.483135461807251,0.7972259521484375,-0.008559244684875011,0.5076665282249451,0.7268388271331787,-0.018201181665062904,0.5218626260757446,0.6768673062324524,-0.026192640885710716,0.5221370458602905,0.6321294903755188,-0.03157109022140503,0.4932594895362854,0.7479794025421143,-0.036869727075099945,0.5450046062469482,0.7341731190681458,-0.055096402764320374,0.5354229211807251,0.7503644227981567,-0.06027556583285332,0.5168626308441162,0.7574220299720764,-0.06115970015525818,0.4938420355319977,0.7964118719100952,-0.03987305983901024,0.551280677318573,0.7789906859397888,-0.05270320922136307,0.5377663373947144,0.7912064790725708,-0.04797350615262985,0.5195822715759277,0.7994195818901062,-0.045267730951309204,0.4987785518169403,0.8419684767723083,-0.04297955334186554,0.5522927045822144,0.8238279819488525,-0.0512675978243351,0.5382913947105408,0.8315791487693787,-0.0398973785340786,0.5219027996063232,0.83717942237854,-0.033119767904281616,0.5052780508995056,0.8834850192070007,-0.046795234084129333,0.5493998527526855,0.8664619326591492,-0.04877413809299469,0.5371220111846924,0.8700990080833435,-0.039775390177965164,0.5201179385185242,0.8746305108070374,-0.03466753661632538,i am fine
0.467337965965271,0.8725533485412598,-1.4633482692261168e-07,0.4818406105041504,0.8143873810768127,-0.0059483852237463,0.507851243019104,0.7520396709442139,-0.015221650712192059,0.5287065505981445,0.7107508182525635,-0.023704010993242264,0.5410247445106506,0.6727938652038574,-0.029889168217778206,0.49437853693962097,0.7629868388175964,-0.03521479293704033,0.5465177893638611,0.7430288791656494,-0.05268602445721626,0.5458012819290161,0.7656753063201904,-0.05758904665708542,0.5329881906509399,0.7799915075302124,-0.0579119473695755,0.4937914311885834,0.8078041076660156,-0.0396939180791378,0.5519593358039856,0.7895796298980713,-0.05269981175661087,0.5430052280426025,0.8057588338851929,-0.04791530221700668,0.5248538851737976,0.8158755302429199,-0.04448395594954491,0.49698686599731445,0.8532406687736511,-0.04403546079993248,0.550554633140564,0.8368460536003113,-0.05200579762458801,0.5389376282691956,0.8477603197097778,-0.040270380675792694,0.5225940942764282,0.8538792729377747,-0.0329783596098423,0.5026196837425232,0.8969408273696899,-0.048959944397211075,0.5471178293228149,0.8808944821357727,-0.05127172917127609,0.5358691215515137,0.8852989077568054,-0.04200087860226631,0.5186744332313538,0.8894995450973511,-0.03628531098365784,i am fine
0.4705486297607422,0.8809195160865784,7.872536400554964e-08,0.4880996346473694,0.8278517127037048,-0.005415729247033596,0.5140253901481628,0.7760997414588928,-0.014938066713511944,0.5374729633331299,0.7405360341072083,-0.02407837100327015,0.5563197135925293,0.7128374576568604,-0.03210601210594177,0.49973201751708984,0.7703641653060913,-0.03210724890232086,0.5447795391082764,0.7571384310722351,-0.04819585010409355,0.5616961717605591,0.77021723985672,-0.055485084652900696,0.5685704946517944,0.7832597494125366,-0.05883704870939255,0.4972972869873047,0.8135703206062317,-0.037445928901433945,0.5558234453201294,0.8075751662254333,-0.053424715995788574,0.5551043152809143,0.8174302577972412,-0.052240271121263504,0.5409844517707825,0.822601854801178,-0.050437603145837784,0.4985255300998688,0.859568178653717,-0.042237915098667145,0.5535078644752502,0.8535060286521912,-0.05276976153254509,0.5446947813034058,0.8616389632225037,-0.042607247829437256,0.5267943143844604,0.8649286031723022,-0.03521469235420227,0.5024653673171997,0.9038642048835754,-0.047660212963819504,0.5474492311477661,0.8984073996543884,-0.052739739418029785,0.5379930138587952,0.9004368782043457,-0.044510986655950546,0.5195642113685608,0.9009288549423218,-0.03828855976462364,i am fine
0.4697006642818451,0.903075098991394,3.6037974382452376e-07,0.49707746505737305,0.8641942739486694,-0.009058120660483837,0.5311865210533142,0.840719997882843,-0.023661816492676735,0.5594197511672974,0.8340197801589966,-0.03670601174235344,0.5829407572746277,0.8356780409812927,-0.050932418555021286,0.5203272104263306,0.8304583430290222,-0.049900297075510025,0.5603987574577332,0.8184801340103149,-0.074606753885746,0.5903074145317078,0.8205059766769409,-0.08903898298740387,0.6135888695716858,0.8266612887382507,-0.09814787656068802,0.5065760612487793,0.8617877960205078,-0.05665766820311546,0.5481189489364624,0.8655629754066467,-0.08225434273481369,0.5807437300682068,0.8758193850517273,-0.09130485355854034,0.6060348153114319,0.8861802220344543,-0.09769736230373383,0.49652382731437683,0.899376630783081,-0.06244407594203949,0.536358654499054,0.9169996976852417,-0.08514919877052307,0.5678801536560059,0.9302999973297119,-0.08856908231973648,0.5927060842514038,0.9420408010482788,-0.08987927436828613,0.4912750720977783,0.9410735368728638,-0.06815467029809952,0.5194910168647766,0.9641307592391968,-0.08421682566404343,0.5411357879638672,0.9743747711181641,-0.08583583682775497,0.558172345161438,0.9784200191497803,-0.08656877279281616,i am fine
0.490538090467453,0.9256986975669861,1.6874450636805705e-07,0.5116843581199646,0.8869084119796753,-0.005805444438010454,0.5488083958625793,0.8690792322158813,-0.010789868421852589,0.5817055702209473,0.866047203540802,-0.014118784107267857,0.6061200499534607,0.855061948299408,-0.017273737117648125,0.5479776263237,0.8764116764068604,-0.022830478847026825,0.585396409034729,0.8856890797615051,-0.03275454789400101,0.6090870499610901,0.8986398577690125,-0.037317562848329544,0.6258439421653748,0.9087434411048889,-0.0394384041428566,0.5443405508995056,0.912496030330658,-0.024051040410995483,0.5816941857337952,0.9282912611961365,-0.030878689140081406,0.599949300289154,0.9428624510765076,-0.03197508305311203,0.6115323305130005,0.9533887505531311,-0.033031269907951355,0.5381268858909607,0.9494305849075317,-0.02462645247578621,0.5730556845664978,0.9681028723716736,-0.030662842094898224,0.5878147482872009,0.9810070991516113,-0.02850033901631832,0.5957845449447632,0.9886465072631836,-0.026888031512498856,0.5313262343406677,0.9833232164382935,-0.02529210038483143,0.5607112646102905,0.9962655901908875,-0.03061307966709137,0.5720902681350708,1.008291482925415,-0.028247466310858727,0.5777552127838135,1.016500473022461,-0.02570144273340702,i am fine
0.48472633957862854,0.9190791845321655,1.909869382643592e-07,0.5026723146438599,0.8669870495796204,-0.0034900179598480463,0.5388718843460083,0.8416856527328491,-0.009025553241372108,0.573606550693512,0.83376145362854,-0.013630753383040428,0.5953139066696167,0.8136304616928101,-0.018369635567069054,0.5390787720680237,0.8441170454025269,-0.023948974907398224,0.5822716355323792,0.8391841650009155,-0.03468684107065201,0.6124824285507202,0.8431206941604614,-0.039797812700271606,0.6346234679222107,0.8433341383934021,-0.04217751696705818,0.5401113033294678,0.882148265838623,-0.02725793793797493,0.5858231782913208,0.8899492621421814,-0.03654962778091431,0.5987060070037842,0.9001630544662476,-0.036772239953279495,0.601097583770752,0.9021577835083008,-0.035468824207782745,0.5384328961372375,0.9246739149093628,-0.0293447095900774,0.5814588069915771,0.9318199157714844,-0.035025253891944885,0.5918964147567749,0.9387202858924866,-0.029202958568930626,0.5927991271018982,0.938927412033081,-0.02399832382798195,0.5357778072357178,0.9656507968902588,-0.03157428279519081,0.5731932520866394,0.9692992568016052,-0.03377519175410271,0.5824748277664185,0.9748858213424683,-0.027271365746855736,0.5830340385437012,0.9758474230766296,-0.02139062061905861,i am fine
0.4902152121067047,0.8816492557525635,1.5218765270219592e-07,0.5074383020401001,0.8231346011161804,-0.0024534938856959343,0.5440773367881775,0.7868991494178772,-0.00749678909778595,0.5760635733604431,0.7613301277160645,-0.011211582459509373,0.5929875373840332,0.7293235063552856,-0.014729505404829979,0.5499417185783386,0.7933462262153625,-0.022358234971761703,0.5931748151779175,0.78566575050354,-0.03017125464975834,0.6189428567886353,0.783594012260437,-0.032723791897296906,0.6392006278038025,0.7830891013145447,-0.033927083015441895,0.5543270111083984,0.837500274181366,-0.025897204875946045,0.6068404316902161,0.8331177234649658,-0.036794062703847885,0.5982306003570557,0.8349219560623169,-0.03425857052206993,0.5808213353157043,0.8353954553604126,-0.02911188453435898,0.5564225316047668,0.8853875398635864,-0.02773347496986389,0.6025622487068176,0.8792467713356018,-0.03454379364848137,0.5916759967803955,0.8768132925033569,-0.024493208155035973,0.5753512978553772,0.8756345510482788,-0.015006298199295998,0.5560339689254761,0.9292881488800049,-0.029370786622166634,0.5938868522644043,0.9198442697525024,-0.029979385435581207,0.5834301710128784,0.9142090082168579,-0.0192803293466568,0.568350076675415,0.9130229353904724,-0.010086555033922195,i am fine
0.4964483976364136,0.8680499792098999,2.1031592467579685e-08,0.5117326974868774,0.8056659698486328,-0.002204230986535549,0.5487252473831177,0.7578801512718201,-0.006029007490724325,0.5794439911842346,0.72527015209198,-0.008746054954826832,0.593185544013977,0.6889813542366028,-0.0114012835547328,0.5585821270942688,0.7725163102149963,-0.019329216331243515,0.5996935367584229,0.759445309638977,-0.025889774784445763,0.6204220652580261,0.7540758848190308,-0.026315128430724144,0.6353034377098083,0.7524798512458801,-0.025970805436372757,0.562897801399231,0.8195629119873047,-0.022722948342561722,0.6111867427825928,0.8017853498458862,-0.03254178911447525,0.6003602147102356,0.7993709444999695,-0.0285198874771595,0.5840851664543152,0.8045497536659241,-0.02251165173947811,0.5641351938247681,0.8662300109863281,-0.024914242327213287,0.6072883009910583,0.8479128479957581,-0.031383026391267776,0.5951398611068726,0.8441036343574524,-0.021295510232448578,0.5801430344581604,0.8496754765510559,-0.01215409953147173,0.5631464719772339,0.9090031981468201,-0.026970287784934044,0.5990585684776306,0.8895390629768372,-0.028607847169041634,0.5888620615005493,0.8832350969314575,-0.019577153027057648,0.5756818056106567,0.888271689414978,-0.01178645994514227,i am fine
0.5094072818756104,0.8522669672966003,-2.7467267571523735e-08,0.5230159163475037,0.7885037660598755,0.0012090152595192194,0.5555341243743896,0.7402784824371338,0.0004244041338097304,0.5813900232315063,0.7061407566070557,4.1464616515440866e-05,0.5914344191551208,0.6724486351013184,-0.00015237470506690443,0.5700830817222595,0.7490615844726562,-0.011062675155699253,0.6115902066230774,0.7352140545845032,-0.015592156909406185,0.6269171833992004,0.7301353216171265,-0.015108272433280945,0.6344804167747498,0.7314690351486206,-0.013762149028480053,0.5763267874717712,0.7963536381721497,-0.014103658497333527,0.6178065538406372,0.7738373875617981,-0.019873719662427902,0.6095314621925354,0.7690407037734985,-0.016072839498519897,0.5964529514312744,0.773868978023529,-0.011198204010725021,0.5791412591934204,0.8416805863380432,-0.016111547127366066,0.6156083345413208,0.8152159452438354,-0.019531257450580597,0.6064859628677368,0.8087757229804993,-0.01171418372541666,0.594923734664917,0.8127223253250122,-0.00510408915579319,0.5801349878311157,0.8825070261955261,-0.01765068806707859,0.6078028082847595,0.8572778701782227,-0.01835872046649456,0.5994927287101746,0.8505313396453857,-0.011430660262703896,0.588966965675354,0.8549710512161255,-0.005347725003957748,i am fine
0.5116453170776367,0.8536397218704224,-7.377691702004086e-08,0.5230728387832642,0.7864087820053101,0.0008801603107713163,0.5553635954856873,0.7362903952598572,0.00037576505565084517,0.5834838151931763,0.7024129629135132,0.0002120579592883587,0.5933939218521118,0.6681393980979919,0.0002154408284695819,0.5744947195053101,0.7494955658912659,-0.007827859371900558,0.6137588024139404,0.732545793056488,-0.010440650396049023,0.6286082863807678,0.7233739495277405,-0.009424924850463867,0.6380581855773926,0.7208219766616821,-0.008184502832591534,0.583336591720581,0.7955902218818665,-0.010195646435022354,0.6218484044075012,0.7689588069915771,-0.013467804528772831,0.6114420294761658,0.7636313438415527,-0.00965830683708191,0.597700297832489,0.7706588506698608,-0.005163606256246567,0.5873059630393982,0.8382889628410339,-0.011559349484741688,0.6199213266372681,0.8090130090713501,-0.01324939914047718,0.6086307168006897,0.8033520579338074,-0.006037896499037743,0.5956940054893494,0.809918224811554,-0.00016325166507158428,0.5883033275604248,0.8762487769126892,-0.012564427219331264,0.6119626760482788,0.8492147326469421,-0.010969515889883041,0.6030685901641846,0.8435782194137573,-0.0036495181266218424,0.5926088094711304,0.8492071628570557,0.0022780117578804493,i am fine
